class,age,male,female
0,0 to 1,766.31,703.87
1,1 to 5,3000.83,2751.52
10,10 to 15,3886.69,3750.15
15,15 to 20,4265.19,4256.5
20,20 to 25,4145.36,3668.79
25,25 to 30,3915.67,3407.87
30,30 to 35,3584.19,3247.33
35,35 to 40,3291.04,2943.54
40,40 to 45,2835.46,2721.8
45,45 to 50,2487.75,2363.15
5,5 to 10,3402.65,3151.83
50,50 to 55,2194.02,2282.53
55,55 to 60,2051.85,2117.86
60,60 to 65,1996.68,1904.19
65,65 to 70,1439.04,1329.46
70,70 to 75,864.82,892.03
75,75 to 80,483.52,537.61
80,80 and over,427.42,485.92
