class,age,male,female
0,0 to 1,706.64,661.16
1,1 to 5,2767.16,2584.57
10,10 to 15,3735.61,3543.89
15,15 to 20,3241.05,3119.63
20,20 to 25,3029.06,3104.79
25,25 to 30,3085.37,3018.21
30,30 to 35,2843.57,2819.48
35,35 to 40,2690.64,2717.8
40,40 to 45,2513.62,2586.61
45,45 to 50,2345.11,2314.38
5,5 to 10,3808.44,3492.39
50,50 to 55,1993.21,2083.07
55,55 to 60,1730.16,1695.32
60,60 to 65,1390.3,1416.73
65,65 to 70,922.36,953.9
70,70 to 75,531.51,662.29
75,75 to 80,316.12,401.32
80,80 and over,244.83,308.88
