class,age,male,female
0,0 to 1,478.71,432.42
1,1 to 5,1874.59,1690.39
10,10 to 15,2792.96,2580.29
15,15 to 20,2822.83,2756.95
20,20 to 25,3146.9,2984.87
25,25 to 30,3098.1,2963.63
30,30 to 35,2904.98,2720.53
35,35 to 40,2695.2,2544.41
40,40 to 45,2469.98,2343.86
45,45 to 50,2214.5,2089.01
5,5 to 10,2433.86,2174.22
50,50 to 55,1901.41,1863.29
55,55 to 60,1633.25,1574.86
60,60 to 65,1372.27,1265.01
65,65 to 70,1014.16,999.02
70,70 to 75,726.63,783.01
75,75 to 80,543.39,553.36
80,80 and over,430.93,466.1
