class,age,male,female
0,0 to 1,837.04,785.79
1,1 to 5,3277.8,3071.77
10,10 to 15,3827.57,3617.72
15,15 to 20,3294.1,3394.81
20,20 to 25,3309.56,3445.88
25,25 to 30,3462.25,3318.92
30,30 to 35,3251.42,3171.87
35,35 to 40,3041.57,3100.39
40,40 to 45,2827.36,2843.18
45,45 to 50,2571.25,2498.79
5,5 to 10,4255.93,4120.97
50,50 to 55,2111.68,2159.07
55,55 to 60,1725.92,1886.97
60,60 to 65,1611.31,1952.53
65,65 to 70,1085.46,1255.57
70,70 to 75,494.94,655.88
75,75 to 80,226.47,320.95
80,80 and over,154.55,239.92
