class,age,male,female
0,0 to 1,1865.53,1702.92
1,1 to 5,7305.3,6656.97
10,10 to 15,9979.45,9377.41
15,15 to 20,10710.45,10664.86
20,20 to 25,10943.04,10789.9
25,25 to 30,10769.03,10145.63
30,30 to 35,10039.24,9428.03
35,35 to 40,9213.88,8732.59
40,40 to 45,8382.74,8251.97
45,45 to 50,7683.88,7351.25
5,5 to 10,9018.11,8164.27
50,50 to 55,6578.64,6694.59
55,55 to 60,5904.43,5506.8
60,60 to 65,4813.87,4503.49
65,65 to 70,3261.47,3141
70,70 to 75,2051.2,2262.28
75,75 to 80,1311.24,1385.19
80,80 and over,1031.66,1192.46
