class,age,male,female
0,0 to 1,769.65,703.18
1,1 to 5,3013.91,2748.84
10,10 to 15,3981.23,3798.65
15,15 to 20,3990.24,3862.29
20,20 to 25,4046.58,3905.77
25,25 to 30,4000.47,3770.63
30,30 to 35,3718.14,3578.81
35,35 to 40,3508.76,3263.85
40,40 to 45,3111.04,3005.88
45,45 to 50,2854.68,2614.73
5,5 to 10,3849.03,3559.39
50,50 to 55,2287.32,2257.47
55,55 to 60,2018.79,1803.78
60,60 to 65,1466.71,1506.26
65,65 to 70,1014.16,1050.95
70,70 to 75,625.52,674.15
75,75 to 80,354.06,405.64
80,80 and over,280.53,313.98
