class,age,male,female
0,0 to 1,1320.77,1222.69
1,1 to 5,5172.08,4779.7
10,10 to 15,7073.06,6717.01
15,15 to 20,7896.99,7959.65
20,20 to 25,7827.08,7375.22
25,25 to 30,7588.74,6929.86
30,30 to 35,7288.31,6751.25
35,35 to 40,6795.36,6325.53
40,40 to 45,6128.28,5982.69
45,45 to 50,5472.55,5262.16
5,5 to 10,5928.05,5468.7
50,50 to 55,4799.03,4859.79
55,55 to 60,4292.93,4133.82
60,60 to 65,3600.95,3518.94
65,65 to 70,2576.77,2672.34
70,70 to 75,1706.58,1880.92
75,75 to 80,962.36,1180.83
80,80 and over,817.49,923.85
