class,age,male,female
0,0 to 1,1491.09,1330.56
1,1 to 5,5839.03,5201.38
10,10 to 15,8334,7838.83
15,15 to 20,8004.52,8257.67
20,20 to 25,8021.42,8296.28
25,25 to 30,7986.93,8223.14
30,30 to 35,7467.58,7429.32
35,35 to 40,6709.73,6732.9
40,40 to 45,6132.72,6168.99
45,45 to 50,5569.54,5706.48
5,5 to 10,7267.3,6593.05
50,50 to 55,5057.4,5320.52
55,55 to 60,4621.52,4537.8
60,60 to 65,3896.62,3674.2
65,65 to 70,3001.32,2910.18
70,70 to 75,2194.47,2420.41
75,75 to 80,1780.91,1793.62
80,80 and over,1293.34,1386.75
