object_id,sum_young_population
21-376-03491,16341.27
21-376-03490,4791.63
21-376-03489,14190.37
21-376-03488,3383.64
21-376-03487,16008.11
21-399-03486,9241.39
21-399-03485,14666.83
21-398-03476,8810.83
21-399-03483,10303.81
21-399-03482,14870.829999999998
21-399-03481,2848.53
21-399-03480,13762.2
21-398-03479,12635.54
21-398-03478,8119.02
21-398-03477,3962.78
21-399-03484,12215.94
21-376-03492,4380.780000000001
21-376-03501,9871.77
21-376-03494,3222.55
21-398-03475,6897.09
21-376-03510,9357.63
21-376-03509,4693.43
21-376-03508,4911.799999999999
21-376-03507,6816.93
21-376-03506,8457.07
21-376-03505,10497.67
21-376-03493,5799.28
21-376-03504,6244.1900000000005
21-376-03502,7833.05
21-376-03500,11114.83
21-376-03499,4478.700000000001
21-376-03498,11416.52
21-376-03497,7849.93
21-376-03496,9306.2
21-376-03495,4657.39
21-376-03503,7955.18
21-398-03474,9786.2
21-375-03454,3480.75
21-398-03472,16393.22
21-375-03450,15368.61
21-375-03449,13825.64
21-375-03448,11592.23
21-375-03447,13677.28
21-375-03446,14697.65
21-375-03445,14964.18
21-375-03444,11322.82
21-375-03451,24721.16
21-375-03443,14631.74
21-379-03441,13740.21
21-379-03440,16322.79
21-379-03439,8131.299999999999
21-379-03438,24618.660000000003
21-379-03437,21715.27
21-379-03436,9642.67
21-379-03435,10662.58
21-379-03442,10342.89
21-398-03473,6000.86
21-375-03452,18388.22
21-375-03455,7685.09
21-398-03471,11153.71
21-398-03470,21422.03
21-398-03469,9975.93
21-398-03468,13156.52
21-398-03467,13052.4
21-398-03466,6352.88
21-386-03465,15802.509999999998
21-375-03453,11086.87
21-386-03464,14319.91
21-386-03462,2076.25
21-386-03461,6438.93
21-386-03460,76663.65
21-386-03459,12758.66
21-386-03458,7204.07
21-386-03457,7166.629999999999
21-386-03456,2934.16
21-386-03463,13521.45
21-376-03511,2889.7
21-374-03587,5844.01
21-397-03513,7387.54
21-392-03568,7843.12
21-392-03567,9856.27
21-372-03566,7995.290000000001
21-372-03565,5460.49
21-372-03564,6597.139999999999
21-372-03563,17089.780000000002
21-372-03562,6843.31
21-392-03569,8551.38
21-372-03561,10647.25
21-372-03559,23849.35
21-372-03558,8222.279999999999
21-396-03557,22995.58
21-396-03557,22995.58
21-396-03556,3666.55
21-396-03555,8718.130000000001
21-396-03554,7247.97
21-372-03560,7898.05
21-396-03553,15180.76
21-392-03570,6991.1900000000005
21-392-03572,7322.67
21-379-03434,14915.97
21-374-03586,15752.64
21-374-03585,10798.14
21-374-03585,10798.14
21-374-03584,4336.81
21-374-03583,14684.52
21-374-03582,7426.69
21-392-03571,3798.61
21-374-03581,7991.08
21-374-03579,5391.52
21-374-03578,6052.2300000000005
21-374-03577,4843.23
21-374-03576,5094.1900000000005
21-374-03575,44154.15
21-374-03574,5216.969999999999
21-374-03573,6844.860000000001
21-374-03580,5651.9400000000005
21-396-03552,14812.23
21-396-03551,7389.02
21-396-03550,10367.89
21-385-03528,10798.14
21-385-03528,10798.14
21-385-03527,12600.92
21-385-03526,5950.31
21-385-03525,1085.6
21-385-03524,6401.15
21-385-03523,8723.439999999999
21-385-03529,10863.29
21-397-03522,20854.04
21-397-03520,18383.24
21-397-03519,7254.17
21-397-03518,5075.53
21-397-03517,14831.3
21-397-03516,18532.050000000003
21-397-03515,19440.69
21-397-03514,7034.049999999999
21-397-03521,17461.059999999998
21-385-03530,12757.41
21-394-03531,7180.49
21-394-03532,12010.27
21-396-03549,5288.57
21-396-03548,5795.06
21-396-03547,6549.15
21-387-03546,4477.16
21-387-03545,8660.18
21-387-03544,10190.62
21-387-03543,8298.920000000002
21-387-03542,4408.08
21-387-03541,11554.74
21-387-03540,6530.77
21-387-03539,5605.240000000001
21-387-03538,3827.72
21-387-03537,28994.33
21-387-03536,5411.43
21-394-03535,10316.37
21-394-03534,15873.28
21-394-03533,15176.79
21-376-03512,8516.77
21-390-03433,5037.49
21-383-03355,7587.959999999999
21-390-03431,3886.24
21-391-03330,17916.019999999997
21-391-03329,16421.5
21-378-03328,12881.16
21-378-03327,12502.57
21-378-03326,18012.46
