class,age,male,female
0,0 to 1,1460.95,1231.94
1,1 to 5,5833.56,4910.6
10,10 to 15,7505.38,6945.13
15,15 to 20,7669.82,7309.59
20,20 to 25,7670.79,7442.62
25,25 to 30,7697.18,7427.61
30,30 to 35,7536.03,7057.07
35,35 to 40,6980.41,6248.38
40,40 to 45,6053.9,5656.5
45,45 to 50,5285.89,5023.4
5,5 to 10,7026.27,6247.98
50,50 to 55,4624.21,4739.89
55,55 to 60,4361.68,4090.41
60,60 to 65,3737.81,3409.39
65,65 to 70,2504.69,2271.97
70,70 to 75,1746.25,1684
75,75 to 80,1131.21,1054.36
80,80 and over,884.77,817.45
