class,age,male,female
0,0 to 1,1718.75,1531.65
1,1 to 5,6862.95,6105.25
10,10 to 15,9817.55,9233.19
15,15 to 20,9393.55,9704.83
20,20 to 25,9377.21,9739.91
25,25 to 30,9353.28,9674.02
30,30 to 35,8689.53,8677.3
35,35 to 40,7716.03,7769.55
40,40 to 45,7105.51,7164.03
45,45 to 50,6440.13,6618.97
5,5 to 10,8659.43,7852.08
50,50 to 55,5866.44,6204.1
55,55 to 60,5373.47,5288.6
60,60 to 65,4557,4297.82
65,65 to 70,3391.32,3287.12
70,70 to 75,2549.56,2812.79
75,75 to 80,2099.22,2112.21
80,80 and over,1487.39,1592.16
