class,age,male,female
0,0 to 1,1533.33,1400.59
1,1 to 5,6122.57,5582.85
10,10 to 15,8103.99,7733.97
15,15 to 20,8098.07,7834.88
20,20 to 25,8190.73,7899.7
25,25 to 30,8096.5,7630.83
30,30 to 35,7474.19,7197.03
35,35 to 40,6970.43,6483.64
40,40 to 45,6216.58,6005.77
45,45 to 50,5688.94,5209.8
5,5 to 10,7930.43,7332.38
50,50 to 55,4568.75,4508.39
55,55 to 60,4013.73,3583.71
60,60 to 65,2916.69,2996.94
65,65 to 70,1946.83,2018.97
70,70 to 75,1237.65,1332.58
75,75 to 80,704.89,807.38
80,80 and over,547.14,612.25
