class,age,male,female
0,0 to 1,1553.35,1450.58
1,1 to 5,6202.49,5782.11
10,10 to 15,7260.14,6810.38
15,15 to 20,6573.24,6641.34
20,20 to 25,6698.07,6959.42
25,25 to 30,7047.36,6687.01
30,30 to 35,6581.77,6111.38
35,35 to 40,5846.59,5467.76
40,40 to 45,5302.79,5194.36
45,45 to 50,4869.7,4543.44
5,5 to 10,7753.22,7298.57
50,50 to 55,4062.03,4076.82
55,55 to 60,3499.16,3335.7
60,60 to 65,2820.55,2786.21
65,65 to 70,1754.53,1712.29
70,70 to 75,1048.78,1247.85
75,75 to 80,624.14,741.54
80,80 and over,489.87,569.11
