class,age,male,female
0,0 to 1,497.8,460.87
1,1 to 5,1987.71,1837.05
10,10 to 15,2721.44,2584.06
15,15 to 20,3026.68,3050.97
20,20 to 25,2992.77,2821.53
25,25 to 30,2903.81,2652.78
30,30 to 35,2771.57,2567.81
35,35 to 40,2552.73,2377
40,40 to 45,2316.86,2262.11
45,45 to 50,2063.67,1984.52
5,5 to 10,2309.88,2130.81
50,50 to 55,1814.56,1837.15
55,55 to 60,1614.81,1554.05
60,60 to 65,1354.73,1324.18
65,65 to 70,934.99,970.67
70,70 to 75,638.45,704.06
75,75 to 80,362.48,445.12
80,80 and over,301.63,340.85
