class,age,male,female
0,0 to 1,403.17,363.94
1,1 to 5,1609.86,1450.68
10,10 to 15,2395.22,2210.73
15,15 to 20,2418.02,2356.72
20,20 to 25,2687.86,2546.49
25,25 to 30,2646.04,2531.59
30,30 to 35,2468.05,2309.91
35,35 to 40,2260.53,2132.42
40,40 to 45,2081.7,1972.66
45,45 to 50,1860.32,1753.03
5,5 to 10,2118.45,1892.13
50,50 to 55,1601.34,1567.31
55,55 to 60,1370.71,1317.57
60,60 to 65,1149.34,1057.85
65,65 to 70,817.77,803.18
70,70 to 75,602.54,648.19
75,75 to 80,453.15,461.13
80,80 and over,353.11,381.57
