class,age,male,female
0,0 to 1,1033.33,956.76
1,1 to 5,4126.09,3813.72
10,10 to 15,5647.28,5362.64
15,15 to 20,6274.96,6324.23
20,20 to 25,6199.11,5844.61
25,25 to 30,6011.74,5493.13
30,30 to 35,5738.38,5320.75
35,35 to 40,5287.8,4925.8
40,40 to 45,4799.06,4688.39
45,45 to 50,4275.6,4111.07
5,5 to 10,4796.81,4425.56
50,50 to 55,3756.47,3804.65
55,55 to 60,3343.72,3219.91
60,60 to 65,2804.09,2744.27
65,65 to 70,1936.54,2012.83
70,70 to 75,1321.2,1458.49
75,75 to 80,750.12,922.05
80,80 and over,623.88,706.43
