class,age,male,female
0,0 to 1,1366.69,1276.28
1,1 to 5,5457.18,5087.33
10,10 to 15,6388.94,5993.25
15,15 to 20,5784.08,5843.64
20,20 to 25,5893.24,6123.09
25,25 to 30,6200.32,5883.51
30,30 to 35,5790.55,5377.14
35,35 to 40,5144.07,4811.24
40,40 to 45,4665.83,4570.72
45,45 to 50,4284.83,3998.06
5,5 to 10,6822.54,6422.25
50,50 to 55,3574.27,3587.48
55,55 to 60,3078.99,2935.28
60,60 to 65,2481.87,2451.76
65,65 to 70,1543.91,1506.86
70,70 to 75,922.87,1098.12
75,75 to 80,549.21,652.59
80,80 and over,431.04,500.82
