class,age,male,female
0,0 to 1,960.56,809.63
1,1 to 5,3835.51,3227.22
10,10 to 15,4932.94,4564.74
15,15 to 20,5041.44,4802.74
20,20 to 25,5038.62,4888.94
25,25 to 30,5057,4880.62
30,30 to 35,4954.3,4639.55
35,35 to 40,4590.5,4107.46
40,40 to 45,3980.25,3718.5
45,45 to 50,3474.85,3301.61
5,5 to 10,4618.73,4106.5
50,50 to 55,3039.78,3116.04
55,55 to 60,2868.45,2689.18
60,60 to 65,2458.58,2242.38
65,65 to 70,1647.39,1493.56
70,70 to 75,1147.86,1105.98
75,75 to 80,742.66,691.67
80,80 and over,580.84,536.01
