class,age,male,female
0,0 to 1,1140.35,1067.57
1,1 to 5,4553.41,4255.4
10,10 to 15,6156.98,5844.82
15,15 to 20,5310.57,5117.03
20,20 to 25,4945.68,5073.25
25,25 to 30,5039.09,4932.03
30,30 to 35,4611.15,4577.15
35,35 to 40,4313.34,4362.37
40,40 to 45,4057.65,4179.68
45,45 to 50,3777.21,3730.15
5,5 to 10,6360.47,5834.33
50,50 to 55,3219.96,3366.73
55,55 to 60,2780.49,2726.67
60,60 to 65,2239.58,2281.17
65,65 to 70,1431.69,1481.15
70,70 to 75,850.05,1061.01
75,75 to 80,508.96,646.95
80,80 and over,387.18,487.81
