class,age,male,female
0,0 to 1,693.15,651.5
1,1 to 5,2767.75,2596.91
10,10 to 15,3047.7,2911.09
15,15 to 20,2453.4,2609.77
20,20 to 25,2435.75,2639.55
25,25 to 30,2618.25,2482.81
30,30 to 35,2399.9,2333.98
35,35 to 40,2208.86,2244.01
40,40 to 45,2074.86,2097.23
45,45 to 50,1897.12,1830.89
5,5 to 10,3647.45,3558.1
50,50 to 55,1544.03,1530.07
55,55 to 60,1229.86,1289.57
60,60 to 65,1106.7,1374.07
65,65 to 70,702.95,856.2
70,70 to 75,327.76,466.55
75,75 to 80,145.08,224.61
80,80 and over,103.74,161.06
