class,age,male,female
0,0 to 1,1325.09,1170.11
1,1 to 5,5291.08,4664.14
10,10 to 15,7362.48,6581.59
15,15 to 20,8158.19,7451.1
20,20 to 25,8973.13,8192.85
25,25 to 30,8683.2,8345.64
30,30 to 35,8440.81,7750.57
35,35 to 40,7607.07,7004.57
40,40 to 45,6756.87,6115.41
45,45 to 50,5930.8,5392.68
5,5 to 10,6902.67,6132.31
50,50 to 55,5070.22,4763.8
55,55 to 60,4534.21,3927.81
60,60 to 65,3385.98,2946.01
65,65 to 70,2252.55,1964.73
70,70 to 75,1552.56,1555.88
75,75 to 80,1120.5,1104.98
80,80 and over,972.18,1012.69
