class,age,male,female
0,0 to 1,4657.29,4074.4
1,1 to 5,18596.51,16240.83
10,10 to 15,26935.99,25860.63
15,15 to 20,26085.12,25768.7
20,20 to 25,25609.79,23441.78
25,25 to 30,24052.55,23004.65
30,30 to 35,22100.07,22370.7
35,35 to 40,20283.57,20588.99
40,40 to 45,18917.54,18603.03
45,45 to 50,16615.48,15675.42
5,5 to 10,25052.01,22518.26
50,50 to 55,13933.69,14811.18
55,55 to 60,12289,12237.35
60,60 to 65,10560.96,10814.31
65,65 to 70,7245.79,7095.73
70,70 to 75,5152.8,5689.68
75,75 to 80,3343.19,3372.41
80,80 and over,2702.6,2944.31
