class,age,male,female
0,0 to 1,1276.21,1091.92
1,1 to 5,5095.91,4352.47
10,10 to 15,6976,6426
15,15 to 20,6629.92,6563.49
20,20 to 25,6847.32,6636.15
25,25 to 30,6739.07,6323.35
30,30 to 35,6581.48,6107.67
35,35 to 40,5932.32,5409.01
40,40 to 45,5236.28,4844.05
45,45 to 50,4583.49,4149.11
5,5 to 10,6316.82,5538.82
50,50 to 55,3891.01,3741.16
55,55 to 60,3467.29,3109.65
60,60 to 65,2859.8,2652.82
65,65 to 70,1884.06,1689.54
70,70 to 75,1306.37,1253.55
75,75 to 80,789.72,763.89
80,80 and over,698.86,648.06
