class,age,male,female
0,0 to 1,7920.43,6989.18
1,1 to 5,31626.17,27859.34
10,10 to 15,43871.96,39680.3
15,15 to 20,48475.53,44933.69
20,20 to 25,53034.6,48581.96
25,25 to 30,51938.64,49547.55
30,30 to 35,49957.67,45825.83
35,35 to 40,45065.82,41454.69
40,40 to 45,40354.42,36478.94
45,45 to 50,35516.48,32282.43
5,5 to 10,40686.09,36176.8
50,50 to 55,30325.12,28717.21
55,55 to 60,27289.84,23727.96
60,60 to 65,20670.1,18213.3
65,65 to 70,13967.37,12526.92
70,70 to 75,9833,10030.91
75,75 to 80,7316.29,7223.5
80,80 and over,6116.47,6403.4
