class,age,male,female
0,0 to 1,609.99,557.18
1,1 to 5,2435.67,2220.96
10,10 to 15,3223.91,3076.71
15,15 to 20,3221.56,3116.86
20,20 to 25,3258.42,3142.64
25,25 to 30,3220.94,3035.68
30,30 to 35,2973.37,2863.11
35,35 to 40,2772.97,2579.31
40,40 to 45,2473.07,2389.2
45,45 to 50,2263.16,2072.55
5,5 to 10,3154.87,2916.95
50,50 to 55,1817.53,1793.52
55,55 to 60,1596.73,1425.66
60,60 to 65,1160.31,1192.24
65,65 to 70,774.48,803.18
70,70 to 75,492.36,530.13
75,75 to 80,280.42,321.19
80,80 and over,217.66,243.57
