class,age,male,female
0,0 to 1,1500.65,1397.81
1,1 to 5,5992.09,5571.77
10,10 to 15,7302.15,6916.28
15,15 to 20,5978.64,6289.87
20,20 to 25,5695.17,6165.03
25,25 to 30,6006.19,5889.47
30,30 to 35,5459.15,5560.4
35,35 to 40,5117.24,5289.15
40,40 to 45,4812.02,4957.72
45,45 to 50,4271.81,4268.48
5,5 to 10,8678.98,8167.49
50,50 to 55,3521.44,3711.48
55,55 to 60,2670.02,2939.02
60,60 to 65,2228.43,3063.16
65,65 to 70,1457.49,2012.63
70,70 to 75,719.43,1182.27
75,75 to 80,317.13,526.7
80,80 and over,252.64,421.74
