class,age,male,female
0,0 to 1,829.57,757.28
1,1 to 5,3312.46,3018.56
10,10 to 15,4526.85,4255.82
15,15 to 20,4845.58,4822.45
20,20 to 25,4952.14,4868.47
25,25 to 30,4873.27,4579.19
30,30 to 35,4508.38,4225.36
35,35 to 40,4082.84,3862.45
40,40 to 45,3731.6,3669.53
45,45 to 50,3409.78,3260.56
5,5 to 10,4140.57,3751.61
50,50 to 55,2926.1,2974.32
55,55 to 60,2613.58,2432.46
60,60 to 65,2128.32,1994.15
65,65 to 70,1393.71,1342.86
70,70 to 75,902.19,995.15
75,75 to 80,580.81,616.62
80,80 and over,449.81,519.23
