class,age,male,female
0,0 to 1,752.02,699.43
1,1 to 5,3002.82,2787.97
10,10 to 15,3791.88,3642.02
15,15 to 20,3265.84,3316.86
20,20 to 25,2950.26,3141.29
25,25 to 30,2993.59,2962.08
30,30 to 35,2718.81,2830.58
35,35 to 40,2579.83,2681.7
40,40 to 45,2371.84,2472.13
45,45 to 50,2116.28,2057.85
5,5 to 10,4245.36,4009.51
50,50 to 55,1685.38,1878.66
55,55 to 60,1399.14,1568.48
60,60 to 65,1224.22,1504.45
65,65 to 70,720.8,896.64
70,70 to 75,422.49,594.36
75,75 to 80,217.35,297
80,80 and over,157.88,240.5
