class,age,male,female
0,0 to 1,1043.22,953.03
1,1 to 5,4165.57,3798.82
10,10 to 15,5643.65,5375.65
15,15 to 20,6228.98,6107.94
20,20 to 25,6806,6224.21
25,25 to 30,6610.35,5825.9
30,30 to 35,5968.38,5330.63
35,35 to 40,5283.7,4766.58
40,40 to 45,4650.59,4447.3
45,45 to 50,4199.28,3955.67
5,5 to 10,5057.92,4687.59
50,50 to 55,3550.95,3498.69
55,55 to 60,3170.17,2784.32
60,60 to 65,2388.59,2352.86
65,65 to 70,1661.19,1630.75
70,70 to 75,1049.03,1162.85
75,75 to 80,678.25,823.89
80,80 and over,590.34,661.27
