class,age,male,female
0,0 to 1,1507.2,1341
1,1 to 5,6018.21,5345.33
10,10 to 15,8045.12,7435.13
15,15 to 20,8003.41,8044.72
20,20 to 25,8622.76,8417.78
25,25 to 30,8417.29,8024.81
30,30 to 35,7615.62,7149.55
35,35 to 40,6766.69,6393.04
40,40 to 45,6012.61,5774.43
45,45 to 50,5335.4,5279.35
5,5 to 10,7422.83,6737.2
50,50 to 55,4720.89,4859.96
55,55 to 60,4211.26,4200.53
60,60 to 65,3590.67,3320.99
65,65 to 70,2410.54,2333.61
70,70 to 75,1813.83,1926.61
75,75 to 80,1326.59,1336.21
80,80 and over,1042.45,1073.35
