class,age,male,female
0,0 to 1,1603.46,1511.82
1,1 to 5,6402.6,6026.2
10,10 to 15,7921.36,7575.52
15,15 to 20,6637.3,6737.64
20,20 to 25,6257.96,6304.8
25,25 to 30,6382.73,6038.01
30,30 to 35,6098.41,6098.45
35,35 to 40,5653.09,5402.23
40,40 to 45,5121.03,5271.5
45,45 to 50,4761.15,4576.86
5,5 to 10,7690.83,7443.09
50,50 to 55,3980.61,4240.15
55,55 to 60,3544.46,3841.06
60,60 to 65,3740.58,3939.98
65,65 to 70,2252.02,2474.11
70,70 to 75,1309.45,1657.47
75,75 to 80,684.66,1060.62
80,80 and over,599.55,909.24
