class,age,male,female
0,0 to 1,721.06,680.16
1,1 to 5,2879.19,2711.15
10,10 to 15,3546.83,3392.01
15,15 to 20,2937.7,2986.56
20,20 to 25,2778.86,2809.36
25,25 to 30,2852.5,2700.68
30,30 to 35,2724.37,2721.99
35,35 to 40,2518.26,2403.24
40,40 to 45,2281.18,2346.24
45,45 to 50,2122.64,2042.11
5,5 to 10,3457.58,3351.95
50,50 to 55,1779.24,1895.3
55,55 to 60,1581.67,1718.89
60,60 to 65,1692.8,1777.23
65,65 to 70,1008.7,1103.41
70,70 to 75,584.78,740.47
75,75 to 80,304.26,474.3
80,80 and over,268.41,408.11
