class,age,male,female
0,0 to 1,1001.52,942.12
1,1 to 5,3999.06,3755.37
10,10 to 15,4361.31,4169.49
15,15 to 20,3504.8,3731.27
20,20 to 25,3493.76,3785.1
25,25 to 30,3762.59,3555.57
30,30 to 35,3452.94,3342.38
35,35 to 40,3172.98,3216.3
40,40 to 45,2979.18,3004.78
45,45 to 50,2731.74,2627.18
5,5 to 10,5218.99,5109.34
50,50 to 55,2221.17,2187.05
55,55 to 60,1778.41,1856.04
60,60 to 65,1611.62,1979.99
65,65 to 70,1020.84,1227.48
70,70 to 75,474.22,664.46
75,75 to 80,210.39,323.22
80,80 and over,148.98,229.12
