class,age,male,female
0,0 to 1,1789.09,1633.14
1,1 to 5,7143.82,6509.82
10,10 to 15,9765.11,9176
15,15 to 20,10438.16,10393.73
20,20 to 25,10637.65,10488.78
25,25 to 30,10473.91,9867.59
30,30 to 35,9699.65,9109.12
35,35 to 40,8792.99,8333.68
40,40 to 45,8048.04,7922.49
45,45 to 50,7357.25,7038.76
5,5 to 10,8940.29,8093.83
50,50 to 55,6316.21,6427.53
55,55 to 60,5641.56,5261.63
60,60 to 65,4606.24,4309.24
65,65 to 70,3010.16,2898.97
70,70 to 75,1950.18,2150.87
75,75 to 80,1255.05,1325.83
80,80 and over,967.63,1118.44
