class,age,male,female
0,0 to 1,1528.45,1337.17
1,1 to 5,6103.08,5330.06
10,10 to 15,8839.37,8485.52
15,15 to 20,8562.15,8457.09
20,20 to 25,8408.02,7696.19
25,25 to 30,7897.24,7553.27
30,30 to 35,7257.09,7344.41
35,35 to 40,6660.32,6759.21
40,40 to 45,6211.11,6106.81
45,45 to 50,5455.27,5146.23
5,5 to 10,8221.24,7389.61
50,50 to 55,4574.96,4861.85
55,55 to 60,4035.07,4016.96
60,60 to 65,3466.67,3548.81
65,65 to 70,2378.31,2328.58
70,70 to 75,1691.22,1867.12
75,75 to 80,1097.5,1107.04
80,80 and over,887.34,966.61
