class,age,male,female
0,0 to 1,1836.85,1753.61
1,1 to 5,7334.52,6990.03
10,10 to 15,8193.57,7820.6
15,15 to 20,6417.66,6637.78
20,20 to 25,6145.02,6647.85
25,25 to 30,6829.45,6374.79
30,30 to 35,6187.34,5966.97
35,35 to 40,5739.76,5583.48
40,40 to 45,5096.51,5012.28
45,45 to 50,4634.44,4490.76
5,5 to 10,9434.3,9236.59
50,50 to 55,3807.23,3724.67
55,55 to 60,3048.64,3210.39
60,60 to 65,2673.93,3096.46
65,65 to 70,1690.64,2028.74
70,70 to 75,883.5,1207.22
75,75 to 80,422.71,622.2
80,80 and over,317.23,474.63
