class,age,male,female
0,0 to 1,518.98,483.37
1,1 to 5,2072.29,1926.75
10,10 to 15,2527.56,2393.43
15,15 to 20,2069.29,2179.19
20,20 to 25,1970.64,2136.75
25,25 to 30,2078.28,2040.05
30,30 to 35,1885.15,1922.46
35,35 to 40,1766.3,1829.82
40,40 to 45,1662.77,1715.35
45,45 to 50,1475.45,1475.94
5,5 to 10,3013.88,2835.24
50,50 to 55,1215.1,1283.2
55,55 to 60,918.05,1012.16
60,60 to 65,763,1058.37
65,65 to 70,500.06,696.05
70,70 to 75,245.69,407.49
75,75 to 80,107.32,179.47
80,80 and over,85.55,144.13
