class,age,male,female
0,0 to 1,2062.24,1981.65
1,1 to 5,8234.5,7898.98
10,10 to 15,9297.64,8867.52
15,15 to 20,7191.76,7340.52
20,20 to 25,6752.56,7302.69
25,25 to 30,7624.55,7081.36
30,30 to 35,6867.89,6615.56
35,35 to 40,6402.41,6109.63
40,40 to 45,5535.84,5372.48
45,45 to 50,5010.23,4873.41
5,5 to 10,10528.7,10307.74
50,50 to 55,4139.06,4036.22
55,55 to 60,3312.66,3505.83
60,60 to 65,2860.92,3211.31
65,65 to 70,1808.34,2168.89
70,70 to 75,999.87,1352.72
75,75 to 80,493.48,714.38
80,80 and over,378.9,561.1
