class,age,male,female
0,0 to 1,817.35,767.28
1,1 to 5,3263.67,3058.44
10,10 to 15,3816.66,3606.93
15,15 to 20,3273.77,3372.67
20,20 to 25,3280.89,3414.58
25,25 to 30,3432.99,3291.39
30,30 to 35,3203.21,3125.12
35,35 to 40,2959.89,3017.32
40,40 to 45,2767.9,2783.31
45,45 to 50,2510.1,2439.65
5,5 to 10,4296.5,4159.67
50,50 to 55,2067.39,2114.63
55,55 to 60,1681.83,1839.65
60,60 to 65,1572.91,1905.75
65,65 to 70,1022.29,1182.07
70,70 to 75,480.24,636.07
75,75 to 80,221.3,313.39
80,80 and over,147.91,229.64
