class,age,male,female
0,0 to 1,4189.63,3693.41
1,1 to 5,16729.14,14722.17
10,10 to 15,23104.85,21446.04
15,15 to 20,25307.5,24285.24
20,20 to 25,27349.29,25302.59
25,25 to 30,27602.43,25912.85
30,30 to 35,25883.59,23694.13
35,35 to 40,23369.89,21468.84
40,40 to 45,21338.72,19287.77
45,45 to 50,18901.23,17215.33
5,5 to 10,20850.81,18583.6
50,50 to 55,16141.57,15594
55,55 to 60,14732.6,12950.67
60,60 to 65,11520.47,10425.8
65,65 to 70,8045.87,7628.69
70,70 to 75,5924.19,6262.83
75,75 to 80,4672.57,4622.64
80,80 and over,3645.34,3846.63
