class,age,male,female
0,0 to 1,1125.34,1052.78
1,1 to 5,4493.46,4196.46
10,10 to 15,5812.98,5605.58
15,15 to 20,4472.99,4822.96
20,20 to 25,4420.06,4883.5
25,25 to 30,4587.02,4522.18
30,30 to 35,4028.72,4008.03
35,35 to 40,3744.44,3816.2
40,40 to 45,3575.58,3639.3
45,45 to 50,3180.01,3098.77
5,5 to 10,6317.01,5969.22
50,50 to 55,2667,2834.87
55,55 to 60,2316.49,2527.26
60,60 to 65,2374.38,2488.58
65,65 to 70,1311.37,1385.83
70,70 to 75,687.49,924.38
75,75 to 80,392.78,509.23
80,80 and over,274.21,398.33
