class,age,male,female
0,0 to 1,1496.34,1397.83
1,1 to 5,5974.88,5571.84
10,10 to 15,7027.56,6593.25
15,15 to 20,6345,6397.68
20,20 to 25,6435.76,6684.31
25,25 to 30,6761.22,6418.75
30,30 to 35,6305.8,5869.19
35,35 to 40,5610.55,5262.38
40,40 to 45,5093.39,4999.77
45,45 to 50,4681.14,4376.7
5,5 to 10,7494.51,7049.36
50,50 to 55,3904.28,3925.99
55,55 to 60,3362.81,3210.06
60,60 to 65,2707.67,2683.32
65,65 to 70,1686.47,1652.73
70,70 to 75,1005.68,1199.88
75,75 to 80,598.07,712.76
80,80 and over,468.44,546.37
