class,age,male,female
0,0 to 1,694.03,578.7
1,1 to 5,2771.25,2306.74
10,10 to 15,3819.92,3468.57
15,15 to 20,3718.44,3399.86
20,20 to 25,3795.77,3345.19
25,25 to 30,3939.13,3638.72
30,30 to 35,3712.47,3481.09
35,35 to 40,3530.98,3145.71
40,40 to 45,3079.27,2748.94
45,45 to 50,2733.31,2485.14
5,5 to 10,3616.93,3031.96
50,50 to 55,2300.46,2398.76
55,55 to 60,2335.59,2185.79
60,60 to 65,2123.82,1856.08
65,65 to 70,1408.54,1248.03
70,70 to 75,984.84,947.19
75,75 to 80,708.89,652.07
80,80 and over,628.07,562.73
