class,age,male,female
0,0 to 1,879.93,753.01
1,1 to 5,3513.55,3001.56
10,10 to 15,4813.77,4433.99
15,15 to 20,4570.58,4527.12
20,20 to 25,4722.54,4576.82
25,25 to 30,4646.66,4358.34
30,30 to 35,4537.81,4210.61
35,35 to 40,4088.68,3728.97
40,40 to 45,3609.84,3338.99
45,45 to 50,3159.93,2858.53
5,5 to 10,4357.03,3819.7
50,50 to 55,2681.41,2575.75
55,55 to 60,2387.44,2139.73
60,60 to 65,1967.99,1826.03
65,65 to 70,1296.18,1162.16
70,70 to 75,898.68,862.29
75,75 to 80,542.66,525.24
80,80 and over,481.17,446.23
