class,age,male,female
0,0 to 1,650.96,592.07
1,1 to 5,2599.26,2360.03
10,10 to 15,3657.85,3453.42
15,15 to 20,3470.19,3516.71
20,20 to 25,3498.05,3427.77
25,25 to 30,3433.95,3338.14
30,30 to 35,3189.28,3026.13
35,35 to 40,2808.18,2697.9
40,40 to 45,2538.3,2481.5
45,45 to 50,2281.59,2239.62
5,5 to 10,3288.95,3004.7
50,50 to 55,2071.53,2013.87
55,55 to 60,1685.21,1585.19
60,60 to 65,1316.46,1240.13
65,65 to 70,961.59,939.01
70,70 to 75,749.24,826.73
75,75 to 80,535.02,549.45
80,80 and over,409.57,455.68
