class,age,male,female
0,0 to 1,1463.42,1353.35
1,1 to 5,5843.41,5394.54
10,10 to 15,7135.61,6816.75
15,15 to 20,7102.58,7042.39
20,20 to 25,6803.12,6296.92
25,25 to 30,6530.37,6185.95
30,30 to 35,6307.84,6091.01
35,35 to 40,5946.91,5529.15
40,40 to 45,5378.42,5313.08
45,45 to 50,4824.51,4620.23
5,5 to 10,6864.65,6417.54
50,50 to 55,4221.19,4229.31
55,55 to 60,3759.72,3854.43
60,60 to 65,3511.41,3518.33
65,65 to 70,2332.82,2424.67
70,70 to 75,1507.46,1697.66
75,75 to 80,837.76,1078.65
80,80 and over,731.21,936.82
