class,age,male,female
0,0 to 1,745.67,694.5
1,1 to 5,2977.45,2768.33
10,10 to 15,3631.64,3438.93
15,15 to 20,2973.22,3131.02
20,20 to 25,2831.45,3069.99
25,25 to 30,2986.08,2931.11
30,30 to 35,2708.72,2762.3
35,35 to 40,2538,2629.14
40,40 to 45,2389.18,2464.66
45,45 to 50,2120.02,2120.69
5,5 to 10,4330.01,4073.35
50,50 to 55,1745.98,1843.78
55,55 to 60,1319.25,1454.45
60,60 to 65,1096.53,1520.71
65,65 to 70,718.62,1000.11
70,70 to 75,353.12,585.57
75,75 to 80,154.29,257.98
80,80 and over,122.99,207.17
