class,age,male,female
0,0 to 1,397.08,364.74
1,1 to 5,1585.52,1453.87
10,10 to 15,2054.99,1982.73
15,15 to 20,2244.95,2240.4
20,20 to 25,2176.16,1926.23
25,25 to 30,2056.9,1790.34
30,30 to 35,1870.38,1694.87
35,35 to 40,1696.46,1517.5
40,40 to 45,1470.47,1411.48
45,45 to 50,1286.65,1222.19
5,5 to 10,1822.7,1688.42
50,50 to 55,1137.76,1183.67
55,55 to 60,1058.95,1093.01
60,60 to 65,1032.01,984.18
65,65 to 70,717.3,662.69
70,70 to 75,444.07,458.06
75,75 to 80,249.93,277.89
80,80 and over,216.47,246.09
