class,age,male,female
0,0 to 1,933.38,826.95
1,1 to 5,3726.99,3296.26
10,10 to 15,5474.82,5180.81
15,15 to 20,5391.81,5252.71
20,20 to 25,5330.29,4889.8
25,25 to 30,5018.62,4857
30,30 to 35,4649.58,4693.49
35,35 to 40,4249.7,4360.11
40,40 to 45,3967.01,3911.23
45,45 to 50,3483.08,3326.51
5,5 to 10,5072.55,4572.13
50,50 to 55,2921.49,3152.99
55,55 to 60,2531.4,2665.6
60,60 to 65,2270.27,2451.14
65,65 to 70,1627.29,1634.17
70,70 to 75,1071.22,1201.45
75,75 to 80,659.67,686.64
80,80 and over,502.7,587.19
