class,age,male,female
0,0 to 1,1235.43,1142.51
1,1 to 5,4933.08,4554.12
10,10 to 15,6021.36,5752.44
15,15 to 20,5990.68,5939.46
20,20 to 25,5737.27,5309.92
25,25 to 30,5506.97,5217.39
30,30 to 35,5319.61,5137.71
35,35 to 40,5015.76,4663.38
40,40 to 45,4536.21,4481.34
45,45 to 50,4069.17,3896.8
5,5 to 10,5795.45,5418.23
50,50 to 55,3560.22,3566.9
55,55 to 60,3171.03,3251.81
60,60 to 65,2962.96,2969.09
65,65 to 70,1968.15,2045.64
70,70 to 75,1271.5,1432.06
75,75 to 80,706.56,909.92
80,80 and over,616.82,790.68
