class,age,male,female
0,0 to 1,693.08,635.28
1,1 to 5,2767.46,2532.26
10,10 to 15,3644.38,3477.9
15,15 to 20,3610.19,3492
20,20 to 25,3624.27,3500.18
25,25 to 30,3574.3,3362.07
30,30 to 35,3293.97,3176.57
35,35 to 40,3076.49,2866.85
40,40 to 45,2745.94,2669.5
45,45 to 50,2527.28,2322.22
5,5 to 10,3576.52,3310.07
50,50 to 55,2032.11,2013.74
55,55 to 60,1789.73,1616.51
60,60 to 65,1312.08,1359.4
65,65 to 70,880.73,919.86
70,70 to 75,554.83,602.72
75,75 to 80,317.65,366.71
80,80 and over,245.72,278.27
