class,age,male,female
0,0 to 1,1144.73,1001.46
1,1 to 5,4570.91,3991.89
10,10 to 15,6620.7,6356.38
15,15 to 20,6411.56,6333.78
20,20 to 25,6294.72,5761.84
25,25 to 30,5911.96,5654.4
30,30 to 35,5432.06,5498.58
35,35 to 40,4985.57,5060.64
40,40 to 45,4649.81,4572.51
45,45 to 50,4083.98,3852.92
5,5 to 10,6157.63,5534.85
50,50 to 55,3424.81,3640.49
55,55 to 60,3020.56,3007.86
60,60 to 65,2595.82,2658.09
65,65 to 70,1780.97,1744.08
70,70 to 75,1266.53,1398.49
75,75 to 80,821.74,828.92
80,80 and over,664.28,723.69
