class,age,male,female
0,0 to 1,455.46,411.01
1,1 to 5,1818.63,1638.3
10,10 to 15,2703.33,2494.04
15,15 to 20,2732.64,2660.87
20,20 to 25,3037.14,2875.88
25,25 to 30,2989.11,2860.03
30,30 to 35,2789.75,2610.27
35,35 to 40,2554.57,2408.96
40,40 to 45,2351.24,2226.67
45,45 to 50,2100.66,1978.55
5,5 to 10,2392.91,2137.11
50,50 to 55,1808.06,1768.64
55,55 to 60,1548.6,1486.44
60,60 to 65,1296.43,1192.39
65,65 to 70,921.66,903.97
70,70 to 75,678.54,729.38
75,75 to 80,510.06,518.87
80,80 and over,397.96,429.84
