class,age,male,female
0,0 to 1,1149.89,1012.87
1,1 to 5,4591.48,4037.35
10,10 to 15,6321.99,5875.21
15,15 to 20,6936.38,6655.31
20,20 to 25,7490.42,6916.79
25,25 to 30,7547.7,7073.74
30,30 to 35,7080.46,6478.9
35,35 to 40,6401.67,5873.89
40,40 to 45,5843.19,5266.78
45,45 to 50,5174.92,4699.47
5,5 to 10,5711.32,5088.81
50,50 to 55,4405.6,4248.25
55,55 to 60,4022.89,3527.11
60,60 to 65,3145.37,2847.78
65,65 to 70,2196.94,2082.57
70,70 to 75,1613.82,1702.5
75,75 to 80,1270.54,1256.94
80,80 and over,990.57,1047
