class,age,male,female
0,0 to 1,881.92,832.75
1,1 to 5,3521.51,3319.41
10,10 to 15,3858.69,3592.41
15,15 to 20,2879.3,3149.49
20,20 to 25,2965.56,3194.57
25,25 to 30,3369.5,3093.68
30,30 to 35,2980.29,2745.45
35,35 to 40,2607.78,2530.13
40,40 to 45,2409.82,2237.48
45,45 to 50,2028.55,1909.19
5,5 to 10,4657.57,4550.96
50,50 to 55,1608.59,1547.21
55,55 to 60,1197.56,1286.84
60,60 to 65,1148.27,1470.45
65,65 to 70,722.56,922.18
70,70 to 75,365.85,539.66
75,75 to 80,173.65,254.16
80,80 and over,132.7,225.11
