class,age,male,female
0,0 to 1,484.89,424.2
1,1 to 5,1936.17,1690.91
10,10 to 15,2804.43,2692.47
15,15 to 20,2715.85,2682.9
20,20 to 25,2666.36,2440.64
25,25 to 30,2504.23,2395.12
30,30 to 35,2300.94,2329.12
35,35 to 40,2111.82,2143.62
40,40 to 45,1969.6,1936.85
45,45 to 50,1729.92,1632.04
5,5 to 10,2608.28,2344.48
50,50 to 55,1450.7,1542.06
55,55 to 60,1279.47,1274.09
60,60 to 65,1099.55,1125.93
65,65 to 70,754.39,738.77
70,70 to 75,536.48,592.38
75,75 to 80,348.08,351.12
80,80 and over,281.38,306.55
