class,age,male,female
0,0 to 1,467.09,421.93
1,1 to 5,1865.09,1681.82
10,10 to 15,2780.59,2568.86
15,15 to 20,2798.99,2733.67
20,20 to 25,3112.37,2952.12
25,25 to 30,3065.7,2932.63
30,30 to 35,2855.62,2674.3
35,35 to 40,2616.9,2470.48
40,40 to 45,2412.67,2289.48
45,45 to 50,2157.3,2035.05
5,5 to 10,2454.9,2193.01
50,50 to 55,1857.36,1820.12
55,55 to 60,1587.73,1530.96
60,60 to 65,1335.95,1231.53
65,65 to 70,952.32,938.11
70,70 to 75,702.88,757.42
75,75 to 80,529.16,538.87
80,80 and over,411.22,444.78
