class,age,male,female
0,0 to 1,1233.99,1056
1,1 to 5,4927.3,4209.3
10,10 to 15,6750.71,6218.11
15,15 to 20,6409.66,6348.71
20,20 to 25,6622.77,6418.42
25,25 to 30,6516.35,6112.01
30,30 to 35,6363.7,5904.84
35,35 to 40,5733.85,5229.41
40,40 to 45,5062.34,4682.51
45,45 to 50,4431.4,4008.71
5,5 to 10,6110.18,5356.64
50,50 to 55,3760.33,3612.15
55,55 to 60,3348.07,3000.69
60,60 to 65,2759.85,2560.77
65,65 to 70,1817.73,1629.78
70,70 to 75,1260.28,1209.24
75,75 to 80,761.01,736.58
80,80 and over,674.78,625.78
