class,age,male,female
0,0 to 1,1213.01,1141.03
1,1 to 5,4843.55,4548.21
10,10 to 15,5114.53,4787.39
15,15 to 20,3776.41,4121.52
20,20 to 25,3883.45,4173.74
25,25 to 30,4461.16,4109.35
30,30 to 35,3950.21,3634.55
35,35 to 40,3431.05,3332.35
40,40 to 45,3198.88,2930.55
45,45 to 50,2667.92,2480.84
5,5 to 10,6203.36,6138.83
50,50 to 55,2138.96,2032.89
55,55 to 60,1594.42,1706.57
60,60 to 65,1609.39,2060.5
65,65 to 70,1029.36,1294.76
70,70 to 75,522.67,764.15
75,75 to 80,247.9,360.14
80,80 and over,188.23,319.55
