class,age,male,female
0,0 to 1,463.41,433.83
1,1 to 5,1850.37,1729.29
10,10 to 15,2501.92,2375.12
15,15 to 20,2157.31,2078.83
20,20 to 25,2008.91,2060.95
25,25 to 30,2046.97,2003.6
30,30 to 35,1873.11,1859.43
35,35 to 40,1752.1,1772.07
40,40 to 45,1648.31,1698.08
45,45 to 50,1534.44,1515.48
5,5 to 10,2584.94,2371.08
50,50 to 55,1308.02,1367.95
55,55 to 60,1129.54,1107.89
60,60 to 65,910.05,926.99
65,65 to 70,581.63,601.72
70,70 to 75,345.36,431.08
75,75 to 80,206.7,262.76
80,80 and over,157.23,198.07
