class,age,male,female
0,0 to 1,812.18,738.41
1,1 to 5,3243.02,2943.33
10,10 to 15,4486.25,4187.66
15,15 to 20,4230.32,4103.64
20,20 to 25,4330.42,4102.01
25,25 to 30,4489.96,4263.03
30,30 to 35,4176.4,3834.74
35,35 to 40,3683.6,3411.38
40,40 to 45,3234,3059.43
45,45 to 50,2905.36,2737.05
5,5 to 10,4264.92,3920.15
50,50 to 55,2518.57,2456.1
55,55 to 60,2101.62,1960.66
60,60 to 65,1674.99,1604.05
65,65 to 70,1229.71,1165.34
70,70 to 75,845.75,926.87
75,75 to 80,612,635.52
80,80 and over,469.76,533.88
