class,age,male,female
0,0 to 1,1583.13,1410.79
1,1 to 5,6321.43,5623.49
10,10 to 15,9041.38,8502.86
15,15 to 20,8651.72,8937.82
20,20 to 25,8638.38,8971.04
25,25 to 30,8615.83,8909.46
30,30 to 35,8003.87,7991.38
35,35 to 40,7107.2,7155.36
40,40 to 45,6544.26,6597.38
45,45 to 50,5931.13,6095.29
5,5 to 10,7975.7,7232.11
50,50 to 55,5402.41,5713
55,55 to 60,4948.13,4870.12
60,60 to 65,4196.34,3957.5
65,65 to 70,3122.21,3026.27
70,70 to 75,2347.25,2589.4
75,75 to 80,1932.2,1944.15
80,80 and over,1369.33,1465.66
