class,age,male,female
0,0 to 1,402.44,378.47
1,1 to 5,1606.94,1508.62
10,10 to 15,1772.88,1691.32
15,15 to 20,1443.2,1526.66
20,20 to 25,1441.41,1549.04
25,25 to 30,1543.6,1462.25
30,30 to 35,1421.41,1377.11
35,35 to 40,1307.17,1326.47
40,40 to 45,1226.48,1235.99
45,45 to 50,1122.62,1081.41
5,5 to 10,2097.73,2050.69
50,50 to 55,914.93,907.23
55,55 to 60,735.42,774.67
60,60 to 65,671.57,821.84
65,65 to 70,427.63,509.07
70,70 to 75,198.85,274.71
75,75 to 80,88.92,134.07
80,80 and over,62.02,95.52
