class,age,male,female
0,0 to 1,1660.72,1542.94
1,1 to 5,6631.24,6150.27
10,10 to 15,8357.08,7956.36
15,15 to 20,6944.93,6915.4
20,20 to 25,6511.67,6496.82
25,25 to 30,6771.36,6465.07
30,30 to 35,6711.87,6681.06
35,35 to 40,6490.3,6133.16
40,40 to 45,5824.17,5730.9
45,45 to 50,5166.24,5031.36
5,5 to 10,8375.24,7799.87
50,50 to 55,4480.53,4515.12
55,55 to 60,3789.03,4042.3
60,60 to 65,3508.77,3620.8
65,65 to 70,2176.15,2365.36
70,70 to 75,1288.21,1673.43
75,75 to 80,717.99,1033.74
80,80 and over,587.37,797.44
